NO_MUNICIPIO,TP_DEPENDENCIA,QT_DOC_BAS,QT_MAT_BAS,QT_MAT_FUND_AI,QT_MAT_FUND_AF,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_BAS_6_10,QT_MAT_BAS_11_14,QT_MAT_BAS_15_17,QT_MAT_BAS_18_MAIS,IN_BIBLIOTECA,IN_LABORATORIO_INFORMATICA,IN_INTERNET,IN_QUADRA_ESPORTES,IN_REFEITORIO,ANO
São Paulo,2,50.0,1219.0,0.0,606.0,0.0,0.0,0.0,575.0,604.0,40.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,35.0,824.0,824.0,0.0,0.0,0.0,795.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,39.0,842.0,0.0,336.0,0.0,0.0,1.0,313.0,470.0,58.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,30.0,708.0,708.0,0.0,0.0,0.0,674.0,34.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,59.0,1115.0,0.0,438.0,0.0,0.0,0.0,402.0,552.0,161.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,23.0,440.0,0.0,297.0,0.0,0.0,0.0,280.0,144.0,16.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,66.0,1772.0,0.0,515.0,0.0,0.0,2.0,484.0,896.0,390.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,23.0,562.0,562.0,0.0,0.0,0.0,543.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,41.0,842.0,0.0,425.0,0.0,0.0,1.0,395.0,415.0,31.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,31.0,703.0,703.0,0.0,0.0,0.0,675.0,27.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,9.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,2024
São Paulo,2,6.0,28.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,12.0,40.0,3.0,12.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,2024
São Paulo,2,11.0,49.0,4.0,27.0,0.0,0.0,0.0,2.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,26.0,165.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,87.0,1.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,2024
São Paulo,2,36.0,598.0,0.0,111.0,0.0,0.0,0.0,98.0,283.0,217.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,14.0,292.0,0.0,215.0,0.0,0.0,1.0,208.0,77.0,6.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,31.0,706.0,0.0,184.0,0.0,0.0,0.0,166.0,482.0,58.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,21.0,346.0,346.0,0.0,0.0,0.0,330.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,55.0,1201.0,344.0,404.0,0.0,0.0,333.0,378.0,36.0,454.0,1.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,14.0,208.0,0.0,0.0,0.0,0.0,0.0,2.0,191.0,15.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,19.0,288.0,288.0,0.0,0.0,0.0,279.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,17.0,354.0,0.0,354.0,0.0,0.0,1.0,334.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,32.0,545.0,274.0,271.0,0.0,0.0,261.0,261.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,27.0,530.0,196.0,334.0,0.0,0.0,181.0,340.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,27.0,472.0,472.0,0.0,0.0,0.0,450.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,12.0,183.0,0.0,0.0,0.0,0.0,0.0,4.0,163.0,16.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,29.0,714.0,0.0,437.0,0.0,0.0,0.0,419.0,281.0,14.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,26.0,436.0,436.0,0.0,0.0,0.0,419.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,36.0,576.0,0.0,72.0,0.0,0.0,0.0,61.0,476.0,39.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,21.0,462.0,0.0,255.0,0.0,0.0,1.0,240.0,205.0,16.0,0.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,40.0,820.0,0.0,139.0,0.0,0.0,1.0,133.0,641.0,45.0,0.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,31.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,68.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,18.0,408.0,0.0,316.0,0.0,0.0,1.0,294.0,110.0,3.0,0.0,1.0,1.0,0.0,0.0,2024
São Paulo,2,17.0,283.0,0.0,150.0,0.0,0.0,1.0,141.0,125.0,16.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
São Paulo,2,18.0,370.0,370.0,0.0,0.0,0.0,353.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,58.0,1465.0,0.0,423.0,0.0,0.0,0.0,391.0,915.0,159.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,23.0,465.0,0.0,318.0,0.0,0.0,1.0,295.0,163.0,6.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,39.0,772.0,772.0,0.0,0.0,0.0,737.0,35.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,33.0,560.0,560.0,0.0,0.0,0.0,531.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,30.0,667.0,667.0,0.0,0.0,0.0,642.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,38.0,960.0,960.0,0.0,0.0,0.0,920.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024
São Paulo,2,18.0,316.0,316.0,0.0,0.0,0.0,301.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,42.0,962.0,0.0,448.0,0.0,0.0,1.0,419.0,503.0,39.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,55.0,1284.0,0.0,467.0,0.0,0.0,0.0,434.0,572.0,278.0,1.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,41.0,1251.0,0.0,505.0,0.0,0.0,2.0,461.0,677.0,111.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,32.0,750.0,750.0,0.0,0.0,0.0,714.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,38.0,890.0,890.0,0.0,0.0,0.0,853.0,37.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,21.0,336.0,336.0,0.0,0.0,0.0,326.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,14.0,235.0,0.0,138.0,0.0,0.0,1.0,137.0,90.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,19.0,299.0,299.0,0.0,0.0,0.0,286.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,23.0,390.0,390.0,0.0,0.0,0.0,368.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,18.0,335.0,0.0,335.0,0.0,0.0,0.0,321.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,21.0,384.0,0.0,384.0,0.0,0.0,4.0,365.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,46.0,824.0,0.0,125.0,0.0,0.0,0.0,111.0,486.0,227.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,17.0,298.0,0.0,0.0,0.0,0.0,0.0,1.0,276.0,21.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,20.0,383.0,383.0,0.0,0.0,0.0,369.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,30.0,479.0,257.0,222.0,0.0,0.0,253.0,213.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,21.0,403.0,178.0,225.0,0.0,0.0,166.0,217.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,73.0,1285.0,0.0,0.0,0.0,0.0,0.0,9.0,784.0,492.0,1.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,41.0,809.0,168.0,233.0,0.0,0.0,155.0,235.0,381.0,38.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,20.0,349.0,349.0,0.0,0.0,0.0,334.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
São Paulo,2,33.0,675.0,675.0,0.0,0.0,0.0,656.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,41.0,895.0,0.0,419.0,0.0,0.0,1.0,402.0,458.0,34.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,19.0,494.0,0.0,0.0,0.0,0.0,0.0,5.0,459.0,30.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,27.0,485.0,0.0,280.0,0.0,0.0,0.0,265.0,209.0,11.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,16.0,242.0,0.0,242.0,0.0,0.0,1.0,231.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,26.0,533.0,533.0,0.0,0.0,0.0,502.0,31.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,18.0,297.0,297.0,0.0,0.0,0.0,289.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,34.0,764.0,0.0,342.0,0.0,0.0,1.0,322.0,421.0,20.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,38.0,1030.0,0.0,0.0,0.0,0.0,0.0,5.0,807.0,218.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,19.0,399.0,0.0,399.0,0.0,0.0,1.0,379.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,31.0,684.0,684.0,0.0,0.0,0.0,641.0,43.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,51.0,1295.0,268.0,352.0,0.0,0.0,257.0,330.0,604.0,104.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,65.0,1966.0,0.0,578.0,0.0,0.0,0.0,522.0,1067.0,377.0,0.0,1.0,1.0,0.0,1.0,2024
São Paulo,2,42.0,1132.0,1132.0,0.0,0.0,0.0,1078.0,54.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,51.0,1127.0,1127.0,0.0,0.0,0.0,1055.0,72.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,19.0,354.0,354.0,0.0,0.0,0.0,340.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,58.0,1258.0,550.0,370.0,0.0,0.0,525.0,360.0,324.0,49.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,47.0,958.0,0.0,632.0,0.0,0.0,1.0,596.0,336.0,25.0,0.0,0.0,1.0,1.0,0.0,2024
São Paulo,2,60.0,1403.0,0.0,663.0,0.0,0.0,2.0,614.0,734.0,53.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,74.0,1373.0,162.0,401.0,0.0,0.0,138.0,394.0,521.0,320.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,37.0,959.0,0.0,537.0,0.0,0.0,1.0,519.0,411.0,28.0,1.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,40.0,994.0,994.0,0.0,0.0,0.0,951.0,43.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,46.0,941.0,0.0,559.0,0.0,0.0,1.0,528.0,386.0,26.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,68.0,1603.0,593.0,285.0,0.0,0.0,559.0,289.0,712.0,43.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,43.0,1091.0,1091.0,0.0,0.0,0.0,1033.0,58.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,27.0,575.0,0.0,575.0,0.0,0.0,2.0,546.0,27.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,34.0,770.0,770.0,0.0,0.0,0.0,727.0,43.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,70.0,1911.0,499.0,567.0,0.0,0.0,467.0,533.0,690.0,221.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,34.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,336.0,158.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,57.0,1506.0,0.0,612.0,0.0,0.0,1.0,566.0,827.0,112.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,33.0,587.0,0.0,587.0,0.0,0.0,0.0,540.0,47.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,33.0,768.0,0.0,508.0,0.0,0.0,0.0,478.0,280.0,10.0,0.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,77.0,1796.0,0.0,636.0,0.0,0.0,1.0,586.0,1101.0,108.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,60.0,1362.0,474.0,370.0,0.0,0.0,446.0,380.0,444.0,92.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,24.0,413.0,413.0,0.0,0.0,0.0,373.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2024
São Paulo,2,64.0,1701.0,447.0,355.0,0.0,0.0,421.0,361.0,833.0,86.0,0.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,57.0,1118.0,1118.0,0.0,0.0,0.0,1055.0,63.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024
São Paulo,2,21.0,452.0,0.0,0.0,0.0,0.0,0.0,2.0,423.0,27.0,0.0,1.0,1.0,1.0,0.0,2024
São Paulo,2,,,,,,,,,,,,,,,,2024
São Paulo,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
São Pedro,2,14.0,178.0,0.0,47.0,0.0,0.0,0.0,40.0,125.0,13.0,0.0,1.0,1.0,1.0,0.0,2024
São Pedro,2,20.0,340.0,0.0,0.0,0.0,0.0,0.0,10.0,285.0,45.0,1.0,1.0,1.0,1.0,1.0,2024
São Pedro,2,,,,,,,,,,,,,,,,2024
São Pedro,2,11.0,163.0,0.0,0.0,0.0,0.0,0.0,4.0,150.0,9.0,0.0,1.0,1.0,1.0,1.0,2024
São Pedro,2,23.0,516.0,0.0,0.0,0.0,0.0,0.0,9.0,434.0,73.0,0.0,1.0,1.0,1.0,0.0,2024
São Pedro,2,,,,,,,,,,,,,,,,2024
São Pedro do Turvo,2,31.0,538.0,0.0,340.0,0.0,0.0,4.0,310.0,214.0,10.0,0.0,1.0,1.0,1.0,0.0,2024
São Roque,2,48.0,1066.0,0.0,0.0,0.0,0.0,0.0,17.0,899.0,150.0,0.0,1.0,1.0,1.0,0.0,2024
São Roque,2,22.0,409.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0,79.0,1.0,1.0,1.0,1.0,1.0,2024
São Roque,2,,,,,,,,,,,,,,,,2024
São Roque,2,31.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,176.0,0.0,1.0,1.0,0.0,0.0,2024
São Roque,2,26.0,352.0,0.0,0.0,0.0,0.0,0.0,7.0,316.0,29.0,0.0,0.0,1.0,1.0,1.0,2024
São Roque,2,17.0,382.0,0.0,0.0,0.0,0.0,0.0,1.0,336.0,45.0,0.0,1.0,1.0,1.0,1.0,2024
São Sebastião,2,19.0,308.0,0.0,0.0,0.0,0.0,0.0,1.0,302.0,5.0,0.0,0.0,1.0,1.0,1.0,2024
São Sebastião,2,32.0,515.0,0.0,0.0,0.0,0.0,0.0,2.0,386.0,127.0,0.0,0.0,1.0,1.0,0.0,2024
São Sebastião,2,33.0,817.0,0.0,0.0,0.0,0.0,0.0,8.0,754.0,55.0,1.0,1.0,1.0,1.0,1.0,2024
São Sebastião,2,17.0,242.0,0.0,0.0,0.0,0.0,0.0,2.0,190.0,50.0,0.0,1.0,1.0,0.0,1.0,2024
São Sebastião,2,31.0,805.0,0.0,0.0,0.0,0.0,0.0,2.0,698.0,105.0,0.0,0.0,1.0,1.0,1.0,2024
São Sebastião,2,18.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,23.0,0.0,0.0,1.0,1.0,1.0,2024
São Sebastião,2,12.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,144.0,8.0,0.0,1.0,1.0,0.0,1.0,2024
São Sebastião,2,24.0,378.0,0.0,0.0,0.0,0.0,0.0,2.0,366.0,10.0,0.0,1.0,1.0,1.0,1.0,2024
São Sebastião,2,14.0,185.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,4.0,0.0,1.0,1.0,1.0,0.0,2024
São Sebastião da Grama,2,37.0,549.0,0.0,280.0,0.0,0.0,0.0,245.0,251.0,53.0,0.0,1.0,1.0,1.0,1.0,2024
São Sebastião da Grama,2,13.0,128.0,0.0,66.0,0.0,0.0,3.0,59.0,54.0,12.0,0.0,1.0,1.0,1.0,0.0,2024
São Simão,2,17.0,167.0,96.0,71.0,0.0,0.0,94.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
São Simão,2,32.0,463.0,0.0,230.0,0.0,0.0,0.0,205.0,213.0,45.0,0.0,0.0,1.0,1.0,1.0,2024
São Simão,2,32.0,491.0,0.0,0.0,0.0,0.0,0.0,5.0,321.0,165.0,1.0,1.0,1.0,1.0,1.0,2024
São Simão,2,15.0,236.0,0.0,154.0,0.0,0.0,2.0,140.0,91.0,3.0,0.0,1.0,1.0,1.0,0.0,2024
São Simão,2,,,,,,,,,,,,,,,,2024
São Simão,2,,,,,,,,,,,,,,,,2024
São Vicente,2,13.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2024
São Vicente,2,29.0,311.0,0.0,196.0,0.0,0.0,4.0,177.0,119.0,11.0,0.0,1.0,0.0,1.0,1.0,2024
São Vicente,2,31.0,563.0,0.0,143.0,0.0,0.0,0.0,126.0,386.0,51.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,17.0,325.0,0.0,325.0,0.0,0.0,2.0,300.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,25.0,453.0,0.0,273.0,0.0,0.0,0.0,231.0,205.0,17.0,0.0,1.0,1.0,0.0,0.0,2024
São Vicente,2,33.0,454.0,0.0,219.0,0.0,0.0,2.0,192.0,234.0,26.0,0.0,1.0,1.0,0.0,1.0,2024
São Vicente,2,21.0,448.0,0.0,0.0,0.0,0.0,0.0,5.0,406.0,37.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,61.0,812.0,0.0,163.0,0.0,0.0,1.0,137.0,612.0,62.0,0.0,1.0,1.0,0.0,0.0,2024
São Vicente,2,40.0,630.0,0.0,0.0,0.0,0.0,0.0,2.0,536.0,92.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,71.0,1239.0,0.0,469.0,0.0,0.0,2.0,401.0,723.0,113.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,58.0,1370.0,0.0,338.0,0.0,0.0,0.0,314.0,885.0,171.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,84.0,1541.0,0.0,410.0,0.0,0.0,6.0,352.0,890.0,293.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,38.0,400.0,0.0,220.0,0.0,0.0,3.0,201.0,170.0,26.0,0.0,1.0,1.0,0.0,0.0,2024
São Vicente,2,80.0,1679.0,0.0,520.0,0.0,0.0,9.0,456.0,1067.0,147.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,67.0,973.0,0.0,323.0,0.0,0.0,2.0,270.0,604.0,97.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,101.0,2165.0,0.0,724.0,0.0,0.0,6.0,637.0,1281.0,241.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,64.0,919.0,0.0,0.0,0.0,0.0,0.0,2.0,385.0,532.0,1.0,1.0,1.0,0.0,1.0,2024
São Vicente,2,14.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,2024
São Vicente,2,3.0,12.0,9.0,2.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
São Vicente,2,,,,,,,,,,,,,,,,2024
São Vicente,2,19.0,80.0,5.0,44.0,0.0,0.0,0.0,1.0,62.0,17.0,0.0,0.0,1.0,0.0,1.0,2024
São Vicente,2,12.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,1.0,0.0,0.0,2024
São Vicente,2,53.0,1177.0,0.0,265.0,0.0,0.0,2.0,214.0,834.0,127.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,,,,,,,,,,,,,,,,2024
São Vicente,2,35.0,678.0,0.0,391.0,0.0,0.0,3.0,352.0,308.0,15.0,0.0,0.0,1.0,1.0,0.0,2024
São Vicente,2,29.0,362.0,0.0,190.0,0.0,0.0,2.0,169.0,110.0,81.0,0.0,0.0,1.0,1.0,0.0,2024
São Vicente,2,48.0,690.0,0.0,373.0,0.0,0.0,2.0,321.0,326.0,41.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,20.0,324.0,0.0,324.0,0.0,0.0,3.0,297.0,24.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
São Vicente,2,23.0,425.0,0.0,279.0,0.0,0.0,2.0,247.0,161.0,15.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,73.0,1229.0,400.0,359.0,0.0,1.0,378.0,355.0,441.0,54.0,0.0,1.0,1.0,1.0,0.0,2024
São Vicente,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Sarapuí,2,27.0,630.0,0.0,337.0,0.0,0.0,4.0,314.0,291.0,21.0,0.0,0.0,1.0,1.0,1.0,2024
Sarapuí,2,,,,,,,,,,,,,,,,2024
Sarapuí,2,19.0,416.0,0.0,295.0,0.0,0.0,6.0,284.0,122.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Sarutaiá,2,22.0,365.0,0.0,193.0,0.0,0.0,0.0,180.0,177.0,8.0,0.0,0.0,1.0,1.0,1.0,2024
Sebastianópolis do Sul,2,20.0,291.0,0.0,189.0,0.0,0.0,8.0,177.0,102.0,4.0,0.0,0.0,1.0,1.0,0.0,2024
Serra Azul,2,21.0,439.0,0.0,293.0,0.0,0.0,1.0,272.0,146.0,20.0,0.0,0.0,1.0,1.0,0.0,2024
Serra Azul,2,22.0,364.0,0.0,229.0,0.0,0.0,8.0,201.0,138.0,17.0,0.0,1.0,1.0,1.0,1.0,2024
Serra Azul,2,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,2024
Serra Azul,2,14.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,1.0,0.0,0.0,2024
Serra Azul,2,8.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,1.0,0.0,0.0,2024
Serrana,2,35.0,846.0,0.0,419.0,0.0,0.0,3.0,368.0,421.0,54.0,0.0,1.0,1.0,1.0,1.0,2024
Serrana,2,23.0,527.0,0.0,368.0,0.0,0.0,0.0,340.0,182.0,5.0,0.0,1.0,1.0,1.0,1.0,2024
Serrana,2,27.0,464.0,0.0,0.0,0.0,0.0,0.0,1.0,332.0,131.0,1.0,1.0,1.0,0.0,0.0,2024
Serrana,2,58.0,1208.0,0.0,416.0,0.0,0.0,1.0,360.0,646.0,201.0,0.0,1.0,1.0,1.0,0.0,2024
Serra Negra,2,47.0,851.0,0.0,247.0,0.0,0.0,2.0,240.0,540.0,69.0,0.0,0.0,1.0,1.0,1.0,2024
Serra Negra,2,41.0,649.0,253.0,343.0,0.0,0.0,257.0,326.0,21.0,45.0,0.0,0.0,1.0,1.0,0.0,2024
Serra Negra,2,22.0,427.0,427.0,0.0,0.0,0.0,424.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Serra Negra,2,9.0,110.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Serra Negra,2,31.0,456.0,191.0,265.0,0.0,0.0,198.0,252.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Serra Negra,2,8.0,89.0,89.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Serra Negra,2,,,,,,,,,,,,,,,,2024
Serra Negra,2,,,,,,,,,,,,,,,,2024
Serra Negra,2,31.0,493.0,84.0,207.0,0.0,0.0,83.0,208.0,184.0,18.0,0.0,1.0,1.0,1.0,0.0,2024
Sertãozinho,2,,,,,,,,,,,,,,,,2024
Sertãozinho,2,28.0,717.0,0.0,0.0,0.0,0.0,0.0,5.0,617.0,95.0,0.0,1.0,1.0,1.0,0.0,2024
Sertãozinho,2,23.0,368.0,0.0,0.0,0.0,0.0,0.0,3.0,346.0,19.0,0.0,1.0,1.0,1.0,1.0,2024
Sertãozinho,2,24.0,565.0,0.0,416.0,0.0,0.0,0.0,372.0,175.0,18.0,0.0,1.0,1.0,1.0,0.0,2024
Sertãozinho,2,27.0,548.0,0.0,139.0,0.0,0.0,0.0,118.0,296.0,134.0,0.0,1.0,1.0,1.0,1.0,2024
